commit,chart_version,images
63bde066b87a140fab52264d0522401ab3d63509,7.6.1,docker.io/bitnami/mariadb:10.3.23-debian-10-r44
90e496c00603f5d2bc300d471b185552363dfa0e,7.7.0,docker.io/bitnami/mariadb:10.3.23-debian-10-r44
cb9bfdf4070d7fbe0e33b42ef6fab9b07ea176ed,7.7.1,docker.io/bitnami/mariadb:10.3.23-debian-10-r65
3d7ab406fecd64f1af25f53e7d27f03ec95b29a4,7.7.1,docker.io/bitnami/mariadb:10.3.23-debian-10-r65
007da4ff5a6b80968525a324219645c668cd6fed,7.7.1,docker.io/bitnami/mariadb:10.3.23-debian-10-r65
ad9b30abb54ff7af1b2e1281222ac77d25441b65,7.7.2,docker.io/bitnami/mariadb:10.3.23-debian-10-r73
d516680e6087687bf47e0ceb006310470924b404,7.8.0,docker.io/bitnami/mariadb:10.3.23-debian-10-r73
a8d24643756470d0280fc585b01397358c1c242d,7.9.0,docker.io/bitnami/mariadb:10.3.23-debian-10-r73
395487cf9cd65291bbb3fe4ae1393e40f5e072e9,7.9.1,docker.io/bitnami/mariadb:10.3.23-debian-10-r73
d5753d0fec69328232c89ae02b9d9523f3270397,7.9.2,docker.io/bitnami/mariadb:10.3.23-debian-10-r73
842e7999b8cf8cea9f1666ad97df718ca8c3c93a,7.9.3,docker.io/bitnami/mariadb:10.3.23-debian-10-r73
1ed12f96af75322b46afdb2b3d9907c11b13f765,7.9.3,docker.io/bitnami/mariadb:10.3.23-debian-10-r73
a2ac342fda7090e834e63b0c91e5f818a48b2a96,7.9.4,docker.io/bitnami/mariadb:10.3.24-debian-10-r17
995aaff959c79dfa9a2ae59bec11a323507a3cb2,7.10.0,docker.io/bitnami/mariadb:10.3.24-debian-10-r17
6a0c7a8497f956d551b94264c5ba83b4d294870d,7.10.1,docker.io/bitnami/mariadb:10.3.24-debian-10-r17
672ee031a893c54ddd3a79704444b50b203eb769,7.10.2,docker.io/bitnami/mariadb:10.3.24-debian-10-r17
e623ba7acde542dbe1d93d1cbd79f7d71c1d90f8,7.10.3,docker.io/bitnami/mariadb:10.3.24-debian-10-r17
91fcd1eb5d00c33cc74e24502a85ce656ac1e963,7.10.4,docker.io/bitnami/mariadb:10.3.24-debian-10-r49
1206942b69c02a140a60e4e5ab59bf6d53d5b7e6,8.0.0,docker.io/bitnami/mariadb:10.5.5-debian-10-r48
362f1d7e6b922fd94fe3fd341891ff2de7b219d4,8.0.1,docker.io/bitnami/mariadb:10.5.5-debian-10-r54
7ebf48614d9569cb84950352b1d8bf8d1d6ed07d,8.0.2,docker.io/bitnami/mariadb:10.5.5-debian-10-r54
64598c22deb5343a521063f0d1c1fd1510ecda14,8.0.3,docker.io/bitnami/mariadb:10.5.6-debian-10-r0
c69c373a2faa0b7e6aae907215276728c8f9b730,8.0.4,docker.io/bitnami/mariadb:10.5.6-debian-10-r0
5ca3b860e885b1709d1d1769ad003710df0aec35,8.0.4,docker.io/bitnami/mariadb:10.5.6-debian-10-r0
c08a20e3db004215383004ff023a73fcc2522e72,8.0.4,docker.io/bitnami/mariadb:10.5.6-debian-10-r0
74b9ab338f8cd69a6f38174473e509ad418a4239,8.0.5,docker.io/bitnami/mariadb:10.5.6-debian-10-r0
8a153c557ff4a45688625be916441dae254619bb,8.0.6,docker.io/bitnami/mariadb:10.5.7-debian-10-r0
979f59863d92a865ad9a6b79744df637a0976832,8.0.7,docker.io/bitnami/mariadb:10.5.7-debian-10-r0
0016c823e232c2c9efd2fff7ea2822a5d755feaf,9.0.0,docker.io/bitnami/mariadb:10.5.7-debian-10-r7
9edb36f1749b7a594c543997638ccd9cc98c94d3,9.0.1,docker.io/bitnami/mariadb:10.5.8-debian-10-r0
898fff4a3073f29bf50cd061d8d0c8879a6e0885,9.1.1,docker.io/bitnami/mariadb:10.5.8-debian-10-r0
2cb13f4f03ce8851a4b8ec5cd244c6325ac1e405,9.1.1,docker.io/bitnami/mariadb:10.5.8-debian-10-r0
df84f74ed13331e3b11b7c4411a3ad70f73f1a70,9.1.1,docker.io/bitnami/mariadb:10.5.8-debian-10-r0
278809cea48028b945a7f2236c197cb9f25544c3,9.1.2,docker.io/bitnami/mariadb:10.5.8-debian-10-r21
c13d22940849e0dbf6d2def391a13894c42415e9,9.1.2,docker.io/bitnami/mariadb:10.5.8-debian-10-r21
2826c125b42505f28431301e3c1bbe5366e47a01,9.1.3,docker.io/bitnami/mariadb:10.5.8-debian-10-r21
49adc63b672da976c55af2e077aa5648a357b77f,9.1.3,docker.io/bitnami/mariadb:10.5.8-debian-10-r21
ee92677218e8481892bf7725cf27e3603f0a040e,9.1.4,docker.io/bitnami/mariadb:10.5.8-debian-10-r21
cd61b8bff5a9517590d9aa9c2630fba2f0308279,9.2.0,docker.io/bitnami/mariadb:10.5.8-debian-10-r21
cfbabc8ab8a88ea597ac876d33029b758652cfba,9.2.1,docker.io/bitnami/mariadb:10.5.8-debian-10-r46
ba1e918f9dedb25d575ad2eae90c62135778be3a,9.2.2,docker.io/bitnami/mariadb:10.5.8-debian-10-r46
69f97fbb6852e923abd90de7291eaad0c3593d09,9.2.3,docker.io/bitnami/mariadb:10.5.8-debian-10-r46
c5e67a388743cbee28439d2cabca27884b9daf97,9.2.3,docker.io/bitnami/mariadb:10.5.8-debian-10-r46
44c7f312bc781d9e08dd49ea576f0726899a9f4f,9.2.4,docker.io/bitnami/mariadb:10.5.8-debian-10-r46
46fda7655ae5cff2502d4f1ed391f1896d9a626f,9.2.5,docker.io/bitnami/mariadb:10.5.8-debian-10-r46
288fd4ae7aad0128fe664b0e1d036ec93cb20e0e,9.3.0,docker.io/bitnami/mariadb:10.5.8-debian-10-r46
cdf982b211402e6f3eddb68e842a3eacc4da4fa9,9.3.1,docker.io/bitnami/mariadb:10.5.8-debian-10-r69
5f095734f92555dec7cd0e3ee961f315eac170ff,9.3.1,docker.io/bitnami/mariadb:10.5.8-debian-10-r69
82495f35676e6bdc8836b5276126057936009119,9.3.2,docker.io/bitnami/mariadb:10.5.8-debian-10-r69
71fb99f541e971b1daafaa20ffb7d18b153b8d60,9.3.3,docker.io/bitnami/mariadb:10.5.8-debian-10-r69
d73e9a1e5379d5f651c84f3f3a8b3b1c3cb26534,9.3.4,docker.io/bitnami/mariadb:10.5.9-debian-10-r0
870bc4dba1fc3aa55dd157da6687b25e8d352206,9.3.5,docker.io/bitnami/mariadb:10.5.9-debian-10-r0
e16f5e0074db2751a3aed4f45bb2978d10a9c9e9,9.3.6,docker.io/bitnami/mariadb:10.5.9-debian-10-r28
9d5aa6ef8af330126610c45e9c28fb0d312c54f1,9.3.7,docker.io/bitnami/mariadb:10.5.9-debian-10-r28
939be4a47665a72bd60cea3e9b7221bc3fd4352f,9.3.8,docker.io/bitnami/mariadb:10.5.9-debian-10-r56
47ce85add6d940a6c84207f5659a3fc667597e80,9.3.9,docker.io/bitnami/mariadb:10.5.9-debian-10-r56
fd1656587a007ac9b8e9d895f6b99607fb225f7c,9.3.9,docker.io/bitnami/mariadb:10.5.9-debian-10-r56
ee5597c86b1cd3587fb50feb1dbc7518195c8cab,9.3.10,docker.io/bitnami/mariadb:10.5.9-debian-10-r56
0340a073363088c3ccc71ffad8dd13dec5a74369,9.3.11,docker.io/bitnami/mariadb:10.5.10-debian-10-r0
662e84dcbe3b21ff723da103675bf6bde88c0f96,9.3.12,docker.io/bitnami/mariadb:10.5.10-debian-10-r13
46718e44ff98d832bc05bdcdfc2955f2dfb2921f,9.3.13,docker.io/bitnami/mariadb:10.5.10-debian-10-r18
42b9b73b90573555692e75a53e15e794ecae870b,9.3.14,docker.io/bitnami/mariadb:10.5.10-debian-10-r18
f1338db6198c9526653e377568fe61e4860a9411,9.3.15,docker.io/bitnami/mariadb:10.5.10-debian-10-r37
49cdd44ca22fa233a5cf5d26b8c84a3ef79faf92,9.3.15,docker.io/bitnami/mariadb:10.5.10-debian-10-r37
2aa5b2a7b2f211578028f5b05d6659fec8b43e66,9.3.16,docker.io/bitnami/mariadb:10.5.11-debian-10-r0
8589a6a2107fb24188f708546fb524e21353f25b,9.3.17,docker.io/bitnami/mariadb:10.5.11-debian-10-r0
ebf062d02cdbae8e3a01193a84ee8f8484199353,9.3.18,docker.io/bitnami/mariadb:10.5.11-debian-10-r25
90c81ac55e7b35709b04ea551bc54a40453ce630,9.3.19,docker.io/bitnami/mariadb:10.5.11-debian-10-r25
f1344b0361c5a93bf971d08f0fc64d3c8588cbf9,9.4.0,docker.io/bitnami/mariadb:10.5.11-debian-10-r25
eb3c2916be233280f2226d9cdceb57b08ab4a23b,9.4.0,docker.io/bitnami/mariadb:10.5.11-debian-10-r25
eda3cc3e82efacde8f9632f46db997114892bd8f,9.4.1,docker.io/bitnami/mariadb:10.5.11-debian-10-r34
436b4b69bfa1f6c88899e64702c4ff9af7089ff4,9.4.2,docker.io/bitnami/mariadb:10.5.12-debian-10-r0
6c107e835d6caf8db2e8b17dcd48c5971637e013,9.4.2,docker.io/bitnami/mariadb:10.5.12-debian-10-r0
cc8a3b4cc2170430641ea7b8051cf14f382740cd,9.4.3,docker.io/bitnami/mariadb:10.5.12-debian-10-r18
32abde6e75275571efcc08262d251d7362920b49,9.4.4,docker.io/bitnami/mariadb:10.5.12-debian-10-r19
da2513bf0a33819f3b1151d387c631a9ffdb03e2,9.4.4,docker.io/bitnami/mariadb:10.5.12-debian-10-r19
f88d9fae4eaeba918df2aec7a76efb268e3d0318,9.5.0,docker.io/bitnami/mariadb:10.5.12-debian-10-r32
d2b0bde4dfe37c6acb40b884f3e1f0f2d307fb26,9.5.1,docker.io/bitnami/mariadb:10.5.12-debian-10-r32
2250929f9e278ae4f6d4f6b7166691313b2be0a8,9.6.0,docker.io/bitnami/mariadb:10.5.12-debian-10-r32
003a0fbaedeb775c546b8d8452b7a5ab0a63af52,9.6.0,docker.io/bitnami/mariadb:10.5.12-debian-10-r32
e5ab2e6ecdd6bce800863f154cda524ff9f6c117,9.6.0,docker.io/bitnami/mariadb:10.5.12-debian-10-r32
39ce0f4da4685cfc7e7db8ede0fd48d24422ad79,9.6.1,docker.io/bitnami/mariadb:10.5.12-debian-10-r32
440287530a8c51a28173c0d796b239282a813af1,9.6.2,docker.io/bitnami/mariadb:10.5.12-debian-10-r60
c3fbb73586675a4922ca57dfd195791d3ffdc40f,9.6.2,docker.io/bitnami/mariadb:10.5.12-debian-10-r60
9711a33c6eec72ea79143c4b7574dbe6a148d6b2,9.6.3,docker.io/bitnami/mariadb:10.5.12-debian-10-r60
a6751cdd33c461fabbc459fbea6f219ec64ab6b2,9.6.4,docker.io/bitnami/mariadb:10.5.12-debian-10-r60
1978118b66eb4f9c14e8dd7264a24c5bff384f81,9.6.5,docker.io/bitnami/mariadb:10.5.12-debian-10-r68
412cf6a513cb0c03444a6e7811c6f27193239a10,9.6.5,docker.io/bitnami/mariadb:10.5.12-debian-10-r68
0eacde2ecf968bc3f772c2026261eb11d6102c02,9.7.0,docker.io/bitnami/mariadb:10.5.12-debian-10-r68
bb0eee13ee8394ec2cae7ef078a06502267d1891,9.7.0,docker.io/bitnami/mariadb:10.5.12-debian-10-r68
63fb33197ac6670517495788b77c4895cdf0ba7f,9.7.1,docker.io/bitnami/mariadb:10.5.12-debian-10-r78
ef52074d5f3dd00218322cd201f83ee55f9dd1e6,9.7.1,docker.io/bitnami/mariadb:10.5.12-debian-10-r78
6eb6a33e894e0a3b504b6659d157b82062a83a37,9.8.0,docker.io/bitnami/mariadb:10.5.12-debian-10-r78
aef02f5679fd4e842cf2deadc597a16c39d28236,9.8.1,docker.io/bitnami/mariadb:10.5.13-debian-10-r0
14b89eadad5eaf515b99c0392eb9461fff50f4a1,9.8.1,docker.io/bitnami/mariadb:10.5.13-debian-10-r0
31fd8b684ecf59800d951024efde0c7c64c52d7a,10.0.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r6
1cde8378b3ee2e825ac07bb0266a988b95b8dbce,10.0.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r6
4cc4435b55c21c8e045ec0f3bb6a091cede40111,10.0.1,docker.io/bitnami/mariadb:10.5.13-debian-10-r6
99e90d244b3244e059a42f72dcbecd3cda2b66bb,10.0.1,docker.io/bitnami/mariadb:10.5.13-debian-10-r6
687ce0cf21eed16b9e081fef00307f64560debd0,10.0.2,docker.io/bitnami/mariadb:10.5.13-debian-10-r6
eafb5bd5a2cc3aaf04fc1e8ebedd73f420d76864,10.0.3,docker.io/bitnami/mariadb:10.5.13-debian-10-r6
2788d551bb23f5131d70b97744f579084f7aeda7,10.0.4,docker.io/bitnami/mariadb:10.5.13-debian-10-r18
a7b2fde18677dc56ba5f88947d1356df448fb929,10.0.4,docker.io/bitnami/mariadb:10.5.13-debian-10-r18
ebc150352f968dc66686db709590e3444b8fb74b,10.1.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r18
a43cca73cabae95609e943f6eb2cdeefc04e866b,10.1.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r18
267295ae351f189b3daee683049ef01f317a7a37,10.1.1,docker.io/bitnami/mariadb:10.5.13-debian-10-r32
6b538f5263829f2fafcfe0b365a6c542f0bda54e,10.2.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r32
b87c2f7899d48a8b02c506765e6ae82937e9ba3f,10.2.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r32
32fb238e60a0affc6debd3142eaa3c3d9089ec2a,10.2.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r32
05f763372501d596e57db713dd53ff4ff3027cc4,10.2.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r32
8cad18aed9966a6f0208e5ad6cee46cb217f47ab,10.3.0,docker.io/bitnami/mariadb:10.5.13-debian-10-r32
af2d893b0db25f03f88b548ece337cd0a3e896b4,10.3.1,docker.io/bitnami/mariadb:10.5.13-debian-10-r58
78d193831c900d178198491ffd08fa2217a64ecd,10.3.1,docker.io/bitnami/mariadb:10.5.13-debian-10-r58
b9a953337590eb2979453385874a267bacf50936,10.3.1,docker.io/bitnami/mariadb:10.5.13-debian-10-r58
8d740c566cfdb7e2d933c40128b4e919fce953a5,10.3.2,docker.io/bitnami/mariadb:10.5.13-debian-10-r58
6ffd18fbbdf10e94ea1a90cf5b84ef610ac2a72d,10.3.2,docker.io/bitnami/mariadb:10.5.13-debian-10-r58
394a62c5686e3a800396ba82bf8ef8d6ce235b97,10.3.3,docker.io/bitnami/mariadb:10.5.13-debian-10-r86
fe40884ec759fb8e35d7f335d5d4158209e7e2a3,10.3.4,docker.io/bitnami/mariadb:10.5.15-debian-10-r0
717f7c7ee973509c3ea7631c30f069b3fb45e35f,10.3.5,docker.io/bitnami/mariadb:10.5.15-debian-10-r0
511991153e0fa1fc877acb08c4917160651319d5,10.3.6,docker.io/bitnami/mariadb:10.5.15-debian-10-r0
dbe8d5b3e01023066a6d3f272d4bc8ea2f2fda3e,10.3.7,docker.io/bitnami/mariadb:10.5.15-debian-10-r11
3d5945a08afac40a812f2d48f888e374582dbcc3,10.4.0,docker.io/bitnami/mariadb:10.5.15-debian-10-r11
0cec8a8d30b8f1ca85febe9acc342522d5b18850,10.4.0,docker.io/bitnami/mariadb:10.5.15-debian-10-r11
4647997b4283dccb84db3fa4ebdec71c774e03df,10.4.1,docker.io/bitnami/mariadb:10.5.15-debian-10-r28
c8ab9cf78a828208d0c15516b46e1ca6b8c23736,10.4.2,docker.io/bitnami/mariadb:10.5.15-debian-10-r30
0e91b61271cf695340cd630d5a079678ea042e68,10.4.3,docker.io/bitnami/mariadb:10.5.15-debian-10-r39
85de4ba4d7ee1513971ece89f75b1d4c7ad950d9,10.4.4,docker.io/bitnami/mariadb:10.5.15-debian-10-r40
ab6e83cbefda349cfc38dc9858b91393811d4465,10.4.5,docker.io/bitnami/mariadb:10.5.15-debian-10-r45
3d27f259f90da756e81aca49912cc9b44f2abde8,10.4.6,docker.io/bitnami/mariadb:10.5.15-debian-10-r49
13253a5de5d0052e9505b59a1a02f2d275396dcc,10.5.0,docker.io/bitnami/mariadb:10.5.15-debian-10-r52
db82355a553763690aad85629120e97976ca396b,10.5.1,docker.io/bitnami/mariadb:10.5.15-debian-10-r62
a9722b27c5444e26fc7099f731f73d8fd11c5f0b,11.0.0,docker.io/bitnami/mariadb:10.6.7-debian-10-r62
3dcccd197c9ee8479edd5b7ec27f7aa3484ffbf7,11.0.1,docker.io/bitnami/mariadb:10.6.7-debian-10-r69
abe4c4c292c9f8ee1788dba3eba7cf439d8d3454,11.0.2,docker.io/bitnami/mariadb:10.6.7-debian-10-r70
4ecc4efbc7fe8c4c2860fa053357a41f49cbdab9,11.0.3,docker.io/bitnami/mariadb:10.6.7-debian-10-r70
5df30c44dbd1812da8786579ce4a94917d46a6ad,11.0.3,docker.io/bitnami/mariadb:10.6.7-debian-10-r70
da48f392c656b970d5d5d1d0191af10427df2aa7,11.0.4,docker.io/bitnami/mariadb:10.6.7-debian-10-r89
edd17dab318915e2224b6dfcee108aa86d0c9372,11.0.5,docker.io/bitnami/mariadb:10.6.7-debian-10-r90
213cef79a636ac25a8c37493ff97d083937f3e44,11.0.6,docker.io/bitnami/mariadb:10.6.7-debian-10-r91
a5c14dad059b442e01eb36d279f3b27890956e7e,11.0.7,docker.io/bitnami/mariadb:10.6.8-debian-10-r0
cc434c79c24bb6a8390d9c41ad1ff53437424177,11.0.8,docker.io/bitnami/mariadb:10.6.8-debian-10-r0
099286ae7a87784cf809df0b64ab24f7ff0144c8,11.0.9,docker.io/bitnami/mariadb:10.6.8-debian-10-r0
ff3cf617a1680509b0f3855d17c4ccff7b29a0ff,11.0.10,docker.io/bitnami/mariadb:10.6.8-debian-10-r0
617b88549e1a695cc20e09f30690fe30c611c6b2,11.0.11,docker.io/bitnami/mariadb:10.6.8-debian-11-r0
c6a7914361e5aea6016fb45bf4d621edfd111d32,11.0.11,docker.io/bitnami/mariadb:10.6.8-debian-11-r0
dab1a332c3840e5a321e6bfa2edcae553c2d86fd,11.0.12,docker.io/bitnami/mariadb:10.6.8-debian-11-r0
3dffa2b575b15dd3c40f40a125db08be300af548,11.0.13,docker.io/bitnami/mariadb:10.6.8-debian-11-r3
2c4daaa2ee435ad5df1add9d2582b357bf0e3b06,11.0.14,docker.io/bitnami/mariadb:10.6.8-debian-11-r9
8906a81c5cceb0716c560f176c729c9ac9490ad7,11.1.0,docker.io/bitnami/mariadb:10.6.8-debian-11-r9
0cd4c225b5f1209301a49d4885a20dd47f964018,11.1.1,docker.io/bitnami/mariadb:10.6.8-debian-11-r9
d665af0c708846192d8d5fb2f5f9ea65dd464ab0,11.1.1,docker.io/bitnami/mariadb:10.6.8-debian-11-r9
dc1586fb8e979a127e8db244f494a7494f3df0ae,11.1.2,docker.io/bitnami/mariadb:10.6.8-debian-11-r20
9553a1a0ed21cb9549e5b433089e6d6143d0db31,11.1.3,docker.io/bitnami/mariadb:10.6.8-debian-11-r21
9336edf6f02250fadd176a9c061a55d2600cd3db,11.1.4,docker.io/bitnami/mariadb:10.6.8-debian-11-r21
a5ba3c002ca084c9f0d72f68237a0e5c8aa1ea20,11.1.5,docker.io/bitnami/mariadb:10.6.8-debian-11-r22
4811db6571a4f5f0ad550f450ec4e563b0230f4a,11.1.6,docker.io/bitnami/mariadb:10.6.8-debian-11-r23
28121338aaba9a4f1513c81cad04983a4f1cd43a,11.1.7,docker.io/bitnami/mariadb:10.6.8-debian-11-r25
60376521f1eff309f5a30c48e68afd5345bb9488,11.1.8,docker.io/bitnami/mariadb:10.6.9-debian-11-r0
903efbbb53d59898989ab646f0f6798bd627c400,11.2.0,docker.io/bitnami/mariadb:10.6.9-debian-11-r0
2e436f954f2779300d2425d2f6aca684ceef7649,11.2.1,docker.io/bitnami/mariadb:10.6.9-debian-11-r0
c21386da93efee9c0303d33dfd24556e01acaa19,11.2.2,docker.io/bitnami/mariadb:10.6.9-debian-11-r4
e60aea0d65fa22aefb260bafd09c1d50bf5d7703,11.3.0,docker.io/bitnami/mariadb:10.6.9-debian-11-r4
45d7f8da2f762594ce716aebd5c52295608f00ac,11.3.1,docker.io/bitnami/mariadb:10.6.10-debian-11-r0
4363d7e9ae47da3a969abfd3a9e1cdd3738ffc48,11.3.2,docker.io/bitnami/mariadb:10.6.10-debian-11-r0
3cf6b10e10e60df4b3e191d6b99aa99a9f597755,11.3.2,docker.io/bitnami/mariadb:10.6.10-debian-11-r0
ba59192a4d0b28454f072903e5186d8bb2adf43f,11.3.3,docker.io/bitnami/mariadb:10.6.10-debian-11-r6
a529e02597d49d944eba1eb0f190713293247176,11.3.3,docker.io/bitnami/mariadb:10.6.10-debian-11-r6
8b3e6cd047e2c365e9237a8fe4d605b4d9d5de4c,11.3.4,docker.io/bitnami/mariadb:10.6.10-debian-11-r16
083156065d81553de91ca837b173e62111031f65,11.3.5,docker.io/bitnami/mariadb:10.6.11-debian-11-r0
38885201ac5d50e1d81654b717124309d8aa979e,11.4.0,docker.io/bitnami/mariadb:10.6.11-debian-11-r0
f047e083e5b7d143ec56493b86d519828def2d81,11.4.1,docker.io/bitnami/mariadb:10.6.11-debian-11-r9
c227f808331712bff5cceeb2e7e5bb7b84675ae7,11.4.2,docker.io/bitnami/mariadb:10.6.11-debian-11-r12
da2a7943bae95b6e9b5b4ed972c15e990b69fdb0,11.4.2,docker.io/bitnami/mariadb:10.6.11-debian-11-r12
cb0a9728580a3ab5da4cc8904966903881946782,11.4.3,docker.io/bitnami/mariadb:10.6.11-debian-11-r22
0ab760862c660fcc78cffadf8e1d8cdd70881473,11.4.3,docker.io/bitnami/mariadb:10.6.11-debian-11-r22
30ac9b61d1fb74dfb1a669dd1ede7f4913f18a6a,11.4.4,docker.io/bitnami/mariadb:10.6.11-debian-11-r22
2064fb8dcc78a845cdede8211af8c3cc52551161,11.4.4,docker.io/bitnami/mariadb:10.6.11-debian-11-r22
6c54db59b03488724278ff17f4bd1cc08936a4b5,11.4.5,docker.io/bitnami/mariadb:10.6.11-debian-11-r22
add4ec701108ac36ed4de2dffbdf407a0d091067,11.4.5,docker.io/bitnami/mariadb:10.6.11-debian-11-r22
926e5bafb563a09dec6ed6731183e693c68da68b,11.4.6,docker.io/bitnami/mariadb:10.6.12-debian-11-r0
c97c714887380d47eae7bfeff316bf01595ecd1d,11.4.6,docker.io/bitnami/mariadb:10.6.12-debian-11-r0
a51e0e8d35495b907f3e70dd2f8e7c3bcbf4166a,11.4.6,docker.io/bitnami/mariadb:10.6.12-debian-11-r0
aa9657237ee8df4a46db0d7fdf8a23230dd6902a,11.4.6,docker.io/bitnami/mariadb:10.6.12-debian-11-r0
2d2982dd079b14db73dc56ca4cf1b59082d42513,11.4.7,docker.io/bitnami/mariadb:10.6.12-debian-11-r3
39b9cac18f5c164abd9c16f44f336d4b1fd9ed69,11.5.0,docker.io/bitnami/mariadb:10.6.12-debian-11-r3
fe2e81611e9b0e8fdbb7752e36f3115f44dc3eee,11.5.1,docker.io/bitnami/mariadb:10.6.12-debian-11-r6
56ce97ccaf223eefa50ad509c178e4120896ded3,11.5.2,docker.io/bitnami/mariadb:10.6.12-debian-11-r9
0e29e600d3adc8b1b46e506eccb3decfab3b4e63,11.5.2,docker.io/bitnami/mariadb:10.6.12-debian-11-r9
fe08119a732d5328402434acaeba082a614f3226,11.5.3,docker.io/bitnami/mariadb:10.6.12-debian-11-r9
000f10a8eb6bdccfc40c6d05814ff646306edc19,11.5.4,docker.io/bitnami/mariadb:10.6.12-debian-11-r13
a4ba117fdc8a9be6eb5ae83f0e48ed029ab9407e,11.5.5,docker.io/bitnami/mariadb:10.6.12-debian-11-r13
a7a8834f21f33fd04576598fd2976e188bf2d23f,11.5.6,docker.io/bitnami/mariadb:10.6.12-debian-11-r16
20143d345cdd10d5b86368a0d3249ce7f03cea82,11.5.7,docker.io/bitnami/mariadb:10.6.12-debian-11-r16
884151035efcbf2e1b3206e7def85511073fb57d,11.6.0,docker.io/bitnami/mariadb:10.6.12-debian-11-r16
b16d7ee7adfe09b08586ed688bdbaaf08801f7c7,12.0.0,docker.io/bitnami/mariadb:10.11.2-debian-11-r18
3a60f4b10d2e02dbf83fcf64906b43edb6725615,12.1.0,docker.io/bitnami/mariadb:10.11.2-debian-11-r18
66557fd22f655110b1e657db9a39820b5022a6bc,12.1.1,docker.io/bitnami/mariadb:10.11.2-debian-11-r20
2669499518ba60634a4905f3839cfdefe718f620,12.1.2,docker.io/bitnami/mariadb:10.11.2-debian-11-r21
c5733e56f63561891690534be8e44e1b7066841b,12.1.3,docker.io/bitnami/mariadb:10.11.2-debian-11-r21
b4262dbaaebff265304aca74029af5f92db0d180,12.1.4,docker.io/bitnami/mariadb:10.11.2-debian-11-r21
02f632a6a34c9c0ea83ecadb55ae3a2910ad06c9,12.1.5,docker.io/bitnami/mariadb:10.11.2-debian-11-r22
12fbc9976d7bd1188e91c5f2b742ac522f2cb4c6,12.1.6,docker.io/bitnami/mariadb:10.11.2-debian-11-r24
fc9b18f2e98805d4df629acbcde696f44f973344,12.2.0,docker.io/bitnami/mariadb:10.11.2-debian-11-r24
8f2277440b976d52785ba9149762ad8620a73d1f,12.2.0,docker.io/bitnami/mariadb:10.11.2-debian-11-r24
